TrackId,TrackName,Composer,Milliseconds,UnitPrice,AlbumId,AlbumTitle,GenreId,GenreName,MediaTypeId,MediaTypeName
220,"A Luz De Tieta","Caetano Veloso",251742,0.99,21,"Prenda Minha",7,Latin,1,"MPEG audio file"
221,"Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu","David Corrêa - Paulinho Carvalho - Carlos Sena - Bira do Ponto",307252,0.99,21,"Prenda Minha",7,Latin,1,"MPEG audio file"
222,"Vida Boa","Fausto Nilo - Armandinho",281730,0.99,21,"Prenda Minha",7,Latin,1,"MPEG audio file"
223,"Sozinho (Hitmakers Classic Mix)",NULL,436636,0.99,22,"Sozinho Remix Ao Vivo",7,Latin,1,"MPEG audio file"
224,"Sozinho (Hitmakers Classic Radio Edit)",NULL,195004,0.99,22,"Sozinho Remix Ao Vivo",7,Latin,1,"MPEG audio file"
225,"Sozinho (Caêdrum 'n' Bass)",NULL,328071,0.99,22,"Sozinho Remix Ao Vivo",7,Latin,1,"MPEG audio file"
226,Carolina,NULL,163056,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
227,"Essa Moça Ta Diferente",NULL,167235,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
228,"Vai Passar",NULL,369763,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
229,"Samba De Orly",NULL,162429,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
230,"Bye, Bye Brasil",NULL,283402,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
231,"Atras Da Porta",NULL,189675,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
232,Tatuagem,NULL,172120,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
233,"O Que Será (À Flor Da Terra)",NULL,167288,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
234,"Morena De Angola",NULL,186801,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
235,"Apesar De Você",NULL,234501,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
236,"A Banda",NULL,132493,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
237,"Minha Historia",NULL,182256,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
238,"Com Açúcar E Com Afeto",NULL,175386,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
239,"Brejo Da Cruz",NULL,214099,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
240,"Meu Caro Amigo",NULL,260257,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
241,"Geni E O Zepelim",NULL,317570,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
242,"Trocando Em Miúdos",NULL,169717,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
243,"Vai Trabalhar Vagabundo",NULL,139154,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
244,"Gota D'água",NULL,153208,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
245,"Construção / Deus Lhe Pague",NULL,383059,0.99,23,"Minha Historia",7,Latin,1,"MPEG audio file"
246,"Mateus Enter","Chico Science",33149,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
247,"O Cidadão Do Mundo","Chico Science",200933,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
248,Etnia,"Chico Science",152555,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
249,"Quilombo Groove [Instrumental]","Chico Science",151823,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
250,Macô,"Chico Science",249600,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
251,"Um Passeio No Mundo Livre","Chico Science",240091,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
252,"Samba Do Lado","Chico Science",227317,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
253,"Maracatu Atômico","Chico Science",284264,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
254,"O Encontro De Isaac Asimov Com Santos Dumont No Céu","Chico Science",99108,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
255,"Corpo De Lama","Chico Science",232672,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
256,Sobremesa,"Chico Science",240091,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
257,Manguetown,"Chico Science",194560,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
258,"Um Satélite Na Cabeça","Chico Science",126615,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
259,"Baião Ambiental [Instrumental]","Chico Science",152659,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
260,"Sangue De Bairro","Chico Science",132231,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
261,"Enquanto O Mundo Explode","Chico Science",88764,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
262,"Interlude Zumbi","Chico Science",71627,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
263,"Criança De Domingo","Chico Science",208222,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
264,"Amor De Muito","Chico Science",175333,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
265,"Samidarish [Instrumental]","Chico Science",272431,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
266,"Maracatu Atômico [Atomic Version]","Chico Science",273084,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
267,"Maracatu Atômico [Ragga Mix]","Chico Science",210155,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
268,"Maracatu Atômico [Trip Hop]","Chico Science",221492,0.99,24,Afrociberdelia,7,Latin,1,"MPEG audio file"
269,"Banditismo Por Uma Questa",NULL,307095,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
270,"Banditismo Por Uma Questa",NULL,243644,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
271,"Rios Pontes & Overdrives",NULL,286720,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
272,Cidade,NULL,216346,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
273,Praiera,NULL,183640,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
274,"Samba Makossa",NULL,271856,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
275,"Da Lama Ao Caos",NULL,251559,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
276,"Maracatu De Tiro Certeiro",NULL,88868,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
277,"Salustiano Song",NULL,215405,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
278,"Antene Se",NULL,248372,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
279,Risoflora,NULL,105586,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
280,"Lixo Do Mangue",NULL,193253,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
281,"Computadores Fazem Arte",NULL,404323,0.99,25,"Da Lama Ao Caos",7,Latin,1,"MPEG audio file"
282,Girassol,"Bino Farias/Da Gama/Lazão/Pedro Luis/Toni Garrido",249808,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
283,"A Sombra Da Maldade","Da Gama/Toni Garrido",230922,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
284,"Johnny B. Goode","Chuck Berry",254615,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
285,"Soldado Da Paz","Herbert Vianna",194220,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
286,Firmamento,"Bino Farias/Da Gama/Henry Lawes/Lazão/Toni Garrido/Winston Foser-Vers",222145,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
287,Extra,"Gilberto Gil",304352,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
288,"O Erê","Bernardo Vilhena/Bino Farias/Da Gama/Lazão/Toni Garrido",236382,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
289,"Podes Crer","Bino Farias/Da Gama/Lazão/Toni Garrido",232280,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
290,"A Estrada","Bino Farias/Da Gama/Lazão/Toni Garrido",248842,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
291,Berlim,"Da Gama/Toni Garrido",207542,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
292,"Já Foi","Bino Farias/Da Gama/Lazão/Toni Garrido",221544,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
293,"Onde Você Mora?","Marisa Monte/Nando Reis",256026,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
294,Pensamento,"Bino Farias/Da Gamma/Lazão/Rás Bernard",173008,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
295,Conciliação,"Da Gama/Lazão/Rás Bernardo",257619,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
296,"Realidade Virtual","Bino Farias/Da Gama/Lazão/Toni Garrido",195239,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
297,Mensagem,"Bino Farias/Da Gama/Lazão/Rás Bernardo",225332,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
298,"A Cor Do Sol","Bernardo Vilhena/Da Gama/Lazão",231392,0.99,26,"Acústico MTV [Live]",8,Reggae,1,"MPEG audio file"
299,"Onde Você Mora?","Marisa Monte/Nando Reis",298396,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
300,"O Erê","Bernardo Vilhena/Bino/Da Gama/Lazao/Toni Garrido",206942,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
301,"A Sombra Da Maldade","Da Gama/Toni Garrido",285231,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
302,"A Estrada","Da Gama/Lazao/Toni Garrido",282174,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
303,"Falar A Verdade","Bino/Da Gama/Ras Bernardo",244950,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
304,Firmamento,"Harry Lawes/Winston Foster-Vers",225488,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
305,Pensamento,"Bino/Da Gama/Ras Bernardo",192391,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
306,"Realidade Virtual","Bino/Da Gamma/Lazao/Toni Garrido",240300,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
307,Doutor,"Bino/Da Gama/Toni Garrido",178155,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
308,"Na Frente Da TV","Bino/Da Gama/Lazao/Ras Bernardo",289750,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
309,Downtown,"Cidade Negra",239725,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
310,"Sábado A Noite","Lulu Santos",267363,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
311,"A Cor Do Sol","Bernardo Vilhena/Da Gama/Lazao",273031,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
312,"Eu Também Quero Beijar","Fausto Nilo/Moraes Moreira/Pepeu Gomes",211147,0.99,27,"Cidade Negra - Hits",8,Reggae,1,"MPEG audio file"
313,"Noite Do Prazer",NULL,311353,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
314,"À Francesa",NULL,244532,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
315,"Cada Um Cada Um (A Namoradeira)",NULL,253492,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
316,"Linha Do Equador",NULL,244715,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
317,"Amor Demais",NULL,254040,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
318,Férias,NULL,264202,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
319,"Gostava Tanto De Você",NULL,230452,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
320,"Flor Do Futuro",NULL,275748,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
321,"Felicidade Urgente",NULL,266605,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
322,"Livre Pra Viver",NULL,214595,0.99,28,"Na Pista",7,Latin,1,"MPEG audio file"
323,"Dig-Dig, Lambe-Lambe (Ao Vivo)","Cassiano Costa/Cintia Maviane/J.F./Lucas Costa",205479,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
324,Pererê,"Augusto Conceição/Chiclete Com Banana",198661,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
325,TriboTchan,"Cal Adan/Paulo Levi",194194,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
326,"Tapa Aqui, Descobre Ali","Paulo Levi/W. Rangel",188630,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
327,Daniela,"Jorge Cardoso/Pierre Onasis",230791,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
328,"Bate Lata","Fábio Nolasco/Gal Sales/Ivan Brasil",206733,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
329,"Garotas do Brasil","Garay, Ricardo Engels/Luca Predabom/Ludwig, Carlos Henrique/Maurício Vieira",210155,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
330,"Levada do Amor (Ailoviu)","Luiz Wanderley/Paulo Levi",190093,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
331,Lavadeira,"Do Vale, Valverde/Gal Oliveira/Luciano Pinto",214256,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
332,Reboladeira,"Cal Adan/Ferrugem/Julinho Carioca/Tríona Ní Dhomhnaill",210599,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
333,"É que Nessa Encarnação Eu Nasci Manga",Lucina/Luli,196519,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
334,"Reggae Tchan","Cal Adan/Del Rey, Tension/Edu Casanova",206654,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
335,"My Love","Jauperi/Zeu Góes",203493,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
336,"Latinha de Cerveja","Adriano Bernandes/Edmar Neves",166687,0.99,29,"Axé Bahia 2001",9,Pop,1,"MPEG audio file"
337,"You Shook Me","J B Lenoir/Willie Dixon",315951,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
338,"I Can't Quit You Baby","Willie Dixon",263836,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
339,"Communication Breakdown","Jimmy Page/John Bonham/John Paul Jones",192653,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
340,"Dazed and Confused","Jimmy Page",401920,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
341,"The Girl I Love She Got Long Black Wavy Hair","Jimmy Page/John Bonham/John Estes/John Paul Jones/Robert Plant",183327,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
342,"What is and Should Never Be","Jimmy Page/Robert Plant",260675,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
343,"Communication Breakdown(2)","Jimmy Page/John Bonham/John Paul Jones",161149,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
344,"Travelling Riverside Blues","Jimmy Page/Robert Johnson/Robert Plant",312032,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
345,"Whole Lotta Love","Jimmy Page/John Bonham/John Paul Jones/Robert Plant/Willie Dixon",373394,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
346,"Somethin' Else","Bob Cochran/Sharon Sheeley",127869,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
347,"Communication Breakdown(3)","Jimmy Page/John Bonham/John Paul Jones",185260,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
348,"I Can't Quit You Baby(2)","Willie Dixon",380551,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
349,"You Shook Me(2)","J B Lenoir/Willie Dixon",619467,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
350,"How Many More Times","Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant",711836,0.99,30,"BBC Sessions [Disc 1] [Live]",1,Rock,1,"MPEG audio file"
351,"Debra Kadabra","Frank Zappa",234553,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
352,"Carolina Hard-Core Ecstasy","Frank Zappa",359680,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
353,"Sam With The Showing Scalp Flat Top","Don Van Vliet",171284,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
354,"Poofter's Froth Wyoming Plans Ahead","Frank Zappa",183902,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
355,"200 Years Old","Frank Zappa",272561,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
356,Cucamonga,"Frank Zappa",144483,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
357,"Advance Romance","Frank Zappa",677694,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
358,"Man With The Woman Head","Don Van Vliet",88894,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
359,"Muffin Man","Frank Zappa",332878,0.99,31,"Bongo Fury",1,Rock,1,"MPEG audio file"
360,"Vai-Vai 2001",NULL,276349,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
361,"X-9 2001",NULL,273920,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
362,"Gavioes 2001",NULL,282723,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
363,"Nene 2001",NULL,284969,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
364,"Rosas De Ouro 2001",NULL,284342,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
365,"Mocidade Alegre 2001",NULL,282488,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
366,"Camisa Verde 2001",NULL,283454,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
367,"Leandro De Itaquera 2001",NULL,274808,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
368,"Tucuruvi 2001",NULL,287921,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
369,"Aguia De Ouro 2001",NULL,284160,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
370,"Ipiranga 2001",NULL,248293,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
371,"Morro Da Casa Verde 2001",NULL,284708,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
372,"Perola Negra 2001",NULL,281626,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
373,"Sao Lucas 2001",NULL,296254,0.99,32,"Carnaval 2001",10,Soundtrack,1,"MPEG audio file"
374,Guanabara,"Marcos Valle",247614,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
375,"Mas Que Nada","Jorge Ben",248398,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
376,"Vôo Sobre o Horizonte",J.r.Bertami/Parana,225097,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
377,"A Paz","Donato/Gilberto Gil",263183,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
378,"Wave (Vou te Contar)","Antonio Carlos Jobim",271647,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
379,"Água de Beber","Antonio Carlos Jobim/Vinicius de Moraes",146677,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
380,"Samba da Bençaco","Baden Powell/Vinicius de Moraes",282200,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
381,"Pode Parar","Jorge Vercilo/Jota Maranhao",179408,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
382,"Menino do Rio","Caetano Veloso",262713,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
383,"Ando Meio Desligado","Caetano Veloso",195813,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
384,"Mistério da Raça","Luiz Melodia/Ricardo Augusto",184320,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
385,"All Star","Nando Reis",176326,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
386,"Menina Bonita","Alexandre Brazil/Pedro Luis/Rodrigo Cabelo",237087,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
387,"Pescador de Ilusões","Macelo Yuka/O Rappa",245524,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
388,"À Vontade (Live Mix)","Bombom/Ed Motta",180636,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
389,"Maria Fumaça","Luiz Carlos/Oberdan",141008,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
390,"Sambassim (dj patife remix)","Alba Carvalho/Fernando Porto",213655,0.99,33,"Chill: Brazil (Disc 1)",7,Latin,1,"MPEG audio file"
391,"Garota De Ipanema",Vários,279536,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
392,"Tim Tim Por Tim Tim",Vários,213237,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
393,"Tarde Em Itapoã",Vários,313704,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
394,"Tanto Tempo",Vários,170292,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
395,"Eu Vim Da Bahia - Live",Vários,157988,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
396,"Alô Alô Marciano",Vários,238106,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
397,"Linha Do Horizonte",Vários,279484,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
398,"Only A Dream In Rio",Vários,371356,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
399,"Abrir A Porta",Vários,271960,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
400,Alice,Vários,165982,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
401,"Momentos Que Marcam",Vários,280137,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
402,"Um Jantar Pra Dois",Vários,237714,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
403,"Bumbo Da Mangueira",Vários,270158,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
404,"Mr Funk Samba",Vários,213890,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
405,"Santo Antonio",Vários,162716,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
406,"Por Você",Vários,205557,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
407,"Só Tinha De Ser Com Você",Vários,389642,0.99,34,"Chill: Brazil (Disc 2)",7,Latin,1,"MPEG audio file"
408,"Free Speech For The Dumb",Molaney/Morris/Roberts/Wainwright,155428,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
409,"It's Electric",Harris/Tatler,213995,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
410,"Sabbra Cadabra","Black Sabbath",380342,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
411,"Turn The Page",Seger,366524,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
412,"Die Die My Darling",Danzig,149315,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
413,Loverman,Cave,472764,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
414,"Mercyful Fate",Diamond/Shermann,671712,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
415,Astronomy,A.Bouchard/J.Bouchard/S.Pearlman,397531,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
416,"Whiskey In The Jar",Traditional,305005,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
417,"Tuesday's Gone","Collins/Van Zandt",545750,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
418,"The More I See",Molaney/Morris/Roberts/Wainwright,287973,0.99,35,"Garage Inc. (Disc 1)",3,Metal,1,"MPEG audio file"
419,"A Kind Of Magic","Roger Taylor",262608,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
420,"Under Pressure","Queen & David Bowie",236617,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
421,"Radio GA GA","Roger Taylor",343745,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
422,"I Want It All",Queen,241684,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
423,"I Want To Break Free","John Deacon",259108,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
424,Innuendo,Queen,387761,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
425,"It's A Hard Life","Freddie Mercury",249417,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
426,Breakthru,Queen,249234,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
427,"Who Wants To Live Forever","Brian May",297691,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
428,Headlong,Queen,273057,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
429,"The Miracle",Queen,294974,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
430,"I'm Going Slightly Mad",Queen,248032,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
431,"The Invisible Man",Queen,238994,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
432,"Hammer To Fall","Brian May",220316,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
433,"Friends Will Be Friends","Freddie Mercury & John Deacon",248920,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
434,"The Show Must Go On",Queen,263784,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
435,"One Vision",Queen,242599,0.99,36,"Greatest Hits II",1,Rock,1,"MPEG audio file"
436,"Detroit Rock City","Paul Stanley, B. Ezrin",218880,0.99,37,"Greatest Kiss",1,Rock,1,"MPEG audio file"
437,"Black Diamond","Paul Stanley",314148,0.99,37,"Greatest Kiss",1,Rock,1,"MPEG audio file"
438,"Hard Luck Woman","Paul Stanley",216032,0.99,37,"Greatest Kiss",1,Rock,1,"MPEG audio file"
